product_id,batch_number,manufacturer_id,manufacturer_name,material_type,material_category,weight_kg,carbon_footprint,recyclable_percentage,gst_hsn_code,manufacturing_date,expiry_date,qr_code_hash,gps_lat,gps_lon,source
PAPM007202602261731015023,BATCH-202602-785,M007,Apple India,Paper/Cardboard,paper,7.28,3.64,0.75,3941323,1770368642.325999,1793351042.325999,4edda0295b352063,12.88345304228854,77.59323045380725,manufacturing
HDPM008202602261731016220,BATCH-202602-024,M008,Samsung India,HDPE Plastic,plastic,44.84,103.14,0.9,3926925,1770369210.528749,,db4e8b3b30df8290,28.58791267101027,77.33959220545653,manufacturing
PETM001202602261731017267,BATCH-202602-544,M001,Tata Steel,PET Plastic,plastic,13.61,34.03,0.85,3981444,1770369231.567735,,d6ff359cf39acb38,22.762053682320875,86.19867529248576,manufacturing
ORGM005202602261731017143,BATCH-202602-403,M005,GreenGlass India,Organic Waste,organic,1.52,0.3,0.95,3972569,1770370487.591676,1789637687.591676,1323b5d95177624a,13.023352556634048,77.66390226409014,manufacturing
STEM004202602261731011137,BATCH-202602-953,M004,Kumar Paper Mills,Steel,metal,21.92,39.45,0.88,3935719,1770370894.201743,,7d1afa84c86cbd21,13.072272919337056,80.27146763524148,manufacturing
ALUM008202602261731016183,BATCH-202602-083,M008,Samsung India,Aluminum,metal,9.43,75.42,0.95,3972440,1770372072.964008,,666ec6fcb830fece,28.561706554452538,77.3263648533127,manufacturing
E-WM006202602261731019289,BATCH-202602-602,M006,Amul Dairy,E-Waste PCB,e_waste,17.77,266.58,0.7,3924476,1770372477.428458,,407414580cb77fbc,22.511325698229463,72.97002786547085,manufacturing
ORGM006202602261731011472,BATCH-202602-745,M006,Amul Dairy,Organic Waste,organic,44.06,8.81,0.95,3926594,1770372644.181719,1794478244.181719,f67a2d0d3e6cc6d2,22.487087495874754,72.91115685274703,manufacturing
E-WM002202602261731011810,BATCH-202602-711,M002,Relacy Plastics,E-Waste PCB,e_waste,24.49,367.41,0.7,3914917,1770373834.359095,,6cdc9b4ef3970e0d,19.10185590471705,72.82280705709199,manufacturing
ORGM002202602261731016315,BATCH-202602-424,M002,Relacy Plastics,Organic Waste,organic,1.11,0.22,0.95,3959897,1770376250.392503,1776683450.392503,2e49bcf45fc607ec,19.120968768806957,72.8896073091525,manufacturing
ORGM005202602261731016672,BATCH-202602-186,M005,GreenGlass India,Organic Waste,organic,46.64,9.33,0.95,3956177,1770376652.719675,1799407052.719675,b23bffaf1ebc6adb,12.986117763313501,77.51115003131929,manufacturing
HDPM001202602261731011041,BATCH-202602-404,M001,Tata Steel,HDPE Plastic,plastic,26.47,60.87,0.9,3922919,1770377166.151341,,e4d4324274effe1a,22.891353826416246,86.25836747866164,manufacturing
COPM004202602261731012884,BATCH-202602-254,M004,Kumar Paper Mills,Copper,metal,49.72,174.01,0.92,3995940,1770377674.846223,,cb590f29f8ed3b8e,13.068531785497685,80.26547856562505,manufacturing
GLAM008202602261731017446,BATCH-202602-610,M008,Samsung India,Glass,glass,26.67,21.34,0.8,3960294,1770378159.624521,,879b914906b51a98,28.50165347352974,77.35847636441589,manufacturing
COPM002202602261731018577,BATCH-202602-677,M002,Relacy Plastics,Copper,metal,28.62,100.19,0.92,3997181,1770378316.406213,,8e1493eb05f27abd,19.101871093823643,72.94336284533885,manufacturing
ORGM007202602261731019955,BATCH-202602-699,M007,Apple India,Organic Waste,organic,17.37,3.47,0.95,3992640,1770378707.640085,1794916307.640085,ce04711d8cb47675,12.909627380157119,77.53609495597239,manufacturing
LITM001202602261731015191,BATCH-202602-414,M001,Tata Steel,Lithium Battery,e_waste,38.08,951.93,0.6,3990641,1770378836.169728,,63e4e43cd0949282,22.85424293356273,86.18567430509734,manufacturing
ALUM007202602261731012914,BATCH-202602-723,M007,Apple India,Aluminum,metal,37.7,301.61,0.95,3950826,1770379034.636506,,ed6bdfae107f8e9e,12.877925643169132,77.57737391357243,manufacturing
HDPM007202602261731018596,BATCH-202602-282,M007,Apple India,HDPE Plastic,plastic,32.69,75.19,0.9,3990768,1770379999.529141,,b38a1d8bf43acf55,12.960623656200355,77.49692048350573,manufacturing
ALUM001202602261731018921,BATCH-202602-342,M001,Tata Steel,Aluminum,metal,26.27,210.19,0.95,3938560,1770380501.164339,,dc0c5dfe287e3e39,22.81843247208211,86.26574440838806,manufacturing
STEM008202602261731012533,BATCH-202602-790,M008,Samsung India,Steel,metal,8.16,14.69,0.88,3996156,1770380773.014381,,2fffc6bc04898086,28.598607453009397,77.43344262044424,manufacturing
GLAM005202602261731017940,BATCH-202602-454,M005,GreenGlass India,Glass,glass,24.76,19.81,0.8,3953650,1770380904.064951,,e55a4f4378667188,13.050092721958734,77.60884202986153,manufacturing
ALUM007202602261731018371,BATCH-202602-768,M007,Apple India,Aluminum,metal,39.63,317.05,0.95,3927764,1770380964.307147,,64db42315edb6928,13.030352105089982,77.5738721543379,manufacturing
PAPM008202602261731014495,BATCH-202602-135,M008,Samsung India,Paper/Cardboard,paper,20.9,10.45,0.75,3986363,1770380987.808866,1785241787.808866,dd4069a083a9ab8f,28.626809977281418,77.44419822149808,manufacturing
PETM005202602261731013005,BATCH-202602-542,M005,GreenGlass India,PET Plastic,plastic,13.01,32.54,0.85,3925669,1770381137.873351,,c895303e14527385,13.05464698546125,77.64230124257352,manufacturing
HDPM003202602261731019596,BATCH-202602-983,M003,Dixit E-Waste,HDPE Plastic,plastic,48.03,110.46,0.9,3914791,1770381308.899769,,537e9800df8f112b,28.691921251442643,77.26707922273057,manufacturing
HDPM006202602261731015623,BATCH-202602-720,M006,Amul Dairy,HDPE Plastic,plastic,12.14,27.93,0.9,3985503,1770382513.204967,,b020510161da402c,22.589542860683988,72.97125473034201,manufacturing
GLAM005202602261731011783,BATCH-202602-128,M005,GreenGlass India,Glass,glass,16.93,13.54,0.8,3957547,1770382894.943328,,0753a9763e005607,13.049497303402458,77.64326154110393,manufacturing
GLAM008202602261731012237,BATCH-202602-899,M008,Samsung India,Glass,glass,10.44,8.35,0.8,3976356,1770383541.953897,,6589b1f893d24c31,28.553092318854592,77.33457591877419,manufacturing
ORGM003202602261731017179,BATCH-202602-391,M003,Dixit E-Waste,Organic Waste,organic,47.88,9.58,0.95,3950287,1770384190.298341,1785417790.298341,fb21b43af7aea6ef,28.533966387569393,77.17234871275139,manufacturing
PETM001202602261731013992,BATCH-202602-304,M001,Tata Steel,PET Plastic,plastic,44.61,111.51,0.85,3963705,1770384529.394712,,54a08ac8f44b5246,22.708117496045148,86.12368077411979,manufacturing
PETM007202602261731015489,BATCH-202602-964,M007,Apple India,PET Plastic,plastic,41.25,103.12,0.85,3972582,1770384980.467528,,51ac6a242cbb6162,13.018988393302205,77.67989944396193,manufacturing
COPM004202602261731015412,BATCH-202602-590,M004,Kumar Paper Mills,Copper,metal,4.11,14.39,0.92,3924408,1770385071.551457,,9a6dcc9d0169dd92,13.070117246205623,80.32721611634604,manufacturing
STEM006202602261731014086,BATCH-202602-290,M006,Amul Dairy,Steel,metal,37.48,67.46,0.88,3928236,1770385100.834861,,5fd3a90c66701258,22.529400487976883,72.9471945701867,manufacturing
STEM003202602261731017729,BATCH-202602-423,M003,Dixit E-Waste,Steel,metal,10.65,19.16,0.88,3978856,1770385326.605269,,d56904857b3b3903,28.528420792816007,77.24519215039875,manufacturing
PAPM007202602261731013570,BATCH-202602-703,M007,Apple India,Paper/Cardboard,paper,30.06,15.03,0.75,3957252,1770386637.294679,1778421837.294679,4479eb37940105b3,12.970264689982729,77.59360831289938,manufacturing
GLAM006202602261731018627,BATCH-202602-016,M006,Amul Dairy,Glass,glass,25.27,20.22,0.8,3931766,1770387208.364649,,92908c70fd14ebbc,22.515878632588876,73.00252531467252,manufacturing
COPM005202602261731015328,BATCH-202602-282,M005,GreenGlass India,Copper,metal,12.83,44.89,0.92,3996674,1770387629.239022,,000b5c381b114549,12.972212456066615,77.61978434441096,manufacturing
ALUM002202602261731016775,BATCH-202602-096,M002,Relacy Plastics,Aluminum,metal,17.87,142.96,0.95,3978645,1770388090.314184,,f398b64bdffd6eb3,19.06428023833078,72.90735743260704,manufacturing
ORGM002202602261731012720,BATCH-202602-874,M002,Relacy Plastics,Organic Waste,organic,41.42,8.28,0.95,3982580,1770388093.461075,1777386493.461075,41e7ae601bf68ed5,19.12379764242134,72.82694982396038,manufacturing
STEM003202602261731019764,BATCH-202602-048,M003,Dixit E-Waste,Steel,metal,32.76,58.97,0.88,3927344,1770388297.661234,,3a1937410a6f6cec,28.651102103707732,77.11333821763878,manufacturing
COPM002202602261731019086,BATCH-202602-927,M002,Relacy Plastics,Copper,metal,44.95,157.33,0.92,3923938,1770388885.164703,,b32c99dfc03b657b,19.116643005060343,72.81413943176668,manufacturing
STEM005202602261731015888,BATCH-202602-928,M005,GreenGlass India,Steel,metal,34.93,62.87,0.88,3936589,1770391603.62973,,1ba8bf1a8e101514,12.885839149310039,77.52447142784838,manufacturing
LITM008202602261731014412,BATCH-202602-968,M008,Samsung India,Lithium Battery,e_waste,18.08,451.9,0.6,3973474,1770392022.551386,,933d3f99118a797d,28.526101203898218,77.47439929902579,manufacturing
LITM003202602261731011955,BATCH-202602-228,M003,Dixit E-Waste,Lithium Battery,e_waste,43.63,1090.74,0.6,3974641,1770392387.742311,,1302b30a38d2a857,28.681209817214494,77.2565206060923,manufacturing
HDPM006202602261731013398,BATCH-202602-985,M006,Amul Dairy,HDPE Plastic,plastic,44.74,102.9,0.9,3992201,1770392749.827589,,a38b0f3a4c5b0b4b,22.653052950012793,72.98416986307608,manufacturing
ALUM002202602261731013766,BATCH-202602-555,M002,Relacy Plastics,Aluminum,metal,45.36,362.92,0.95,3993342,1770394328.60806,,e3f2380d9a9fd987,19.107243049666412,72.90416408383014,manufacturing
ORGM007202602261731017158,BATCH-202602-851,M007,Apple India,Organic Waste,organic,33.01,6.6,0.95,3980757,1770395243.225361,1799684843.225361,1308133f31dc8998,13.023498928881155,77.64380380224252,manufacturing
ORGM003202602261731019471,BATCH-202602-944,M003,Dixit E-Waste,Organic Waste,organic,46.4,9.28,0.95,3980985,1770395770.720489,1777480570.720489,712a5d11fc206ee9,28.657552328267332,77.13718126375733,manufacturing
PAPM007202602261731012974,BATCH-202602-669,M007,Apple India,Paper/Cardboard,paper,11.72,5.86,0.75,3987111,1770395927.847791,1800981527.847791,a8447e1944be3f34,13.02708372362881,77.57109739243705,manufacturing
PETM004202602261731018425,BATCH-202602-246,M004,Kumar Paper Mills,PET Plastic,plastic,14.17,35.43,0.85,3957895,1770397021.511398,,de432e98ca22d2b2,13.126180893356356,80.3681598260502,manufacturing
E-WM007202602261731019723,BATCH-202602-170,M007,Apple India,E-Waste PCB,e_waste,48.59,728.87,0.7,3966868,1770397487.309932,,da1cf3996213b5bf,12.973455673468338,77.6070997180393,manufacturing
ALUM003202602261731015445,BATCH-202602-224,M003,Dixit E-Waste,Aluminum,metal,19.46,155.68,0.95,3969181,1770397556.555819,,070368b1ea02084c,28.631770665224906,77.20333054225685,manufacturing
E-WM001202602261731018142,BATCH-202602-224,M001,Tata Steel,E-Waste PCB,e_waste,19.85,297.76,0.7,3977830,1770397662.726116,,2f3202d63e887bd9,22.89247858985959,86.10496467362452,manufacturing
PETM007202602261731014974,BATCH-202602-431,M007,Apple India,PET Plastic,plastic,33.58,83.94,0.85,3914636,1770397769.553298,,449f67fa41a7d3d3,12.986750745146967,77.6873035434296,manufacturing
E-WM007202602261731012533,BATCH-202602-591,M007,Apple India,E-Waste PCB,e_waste,41.53,622.91,0.7,3996644,1770399412.095292,,ace2405c743e1bc1,12.957312428758462,77.52306517944264,manufacturing
ORGM001202602261731012832,BATCH-202602-227,M001,Tata Steel,Organic Waste,organic,35.62,7.12,0.95,3925532,1770400643.251408,1791827843.251408,3b682e3489d5df2e,22.827043262317044,86.27012966962778,manufacturing
LITM004202602261731016303,BATCH-202602-439,M004,Kumar Paper Mills,Lithium Battery,e_waste,49.95,1248.75,0.6,3932873,1770400955.916018,,b9e42acfe561c750,13.057978414598919,80.33688429169186,manufacturing
HDPM003202602261731011794,BATCH-202602-250,M003,Dixit E-Waste,HDPE Plastic,plastic,16.02,36.85,0.9,3941387,1770401138.061146,,15fb7747646c1d63,28.58895939015762,77.12911000893338,manufacturing
E-WM001202602261731013182,BATCH-202602-408,M001,Tata Steel,E-Waste PCB,e_waste,48.73,730.99,0.7,3997317,1770401460.304757,,36c2929a2008a7a8,22.84726718981191,86.24459063333167,manufacturing
E-WM002202602261731011364,BATCH-202602-444,M002,Relacy Plastics,E-Waste PCB,e_waste,43.39,650.9,0.7,3984152,1770403951.166363,,a4388fab12ec549f,18.993000706264795,72.82987245015686,manufacturing
ORGM007202602261731011600,BATCH-202602-601,M007,Apple India,Organic Waste,organic,2.83,0.57,0.95,3926324,1770406982.496066,1794253382.496066,48b3c7dbfd32e944,13.027467153624794,77.61249594077294,manufacturing
PETM006202602261731017724,BATCH-202602-183,M006,Amul Dairy,PET Plastic,plastic,38.17,95.43,0.85,3999569,1770407901.128246,,0e213dc63bd904b1,22.495956831946177,72.97304001793785,manufacturing
PETM005202602261731018873,BATCH-202602-106,M005,GreenGlass India,PET Plastic,plastic,27.95,69.87,0.85,3976971,1770410538.935356,,2b239d98f4d32ecb,12.896535554392731,77.51137502507436,manufacturing
HDPM003202602261731016771,BATCH-202602-511,M003,Dixit E-Waste,HDPE Plastic,plastic,28.71,66.04,0.9,3941630,1770411093.038113,,6957966218c16902,28.587787736017177,77.29681403260275,manufacturing
COPM003202602261731013604,BATCH-202602-096,M003,Dixit E-Waste,Copper,metal,43.89,153.62,0.92,3993469,1770411591.790606,,223e658310dccda4,28.563977855709823,77.18336875352935,manufacturing
STEM004202602261731014157,BATCH-202602-253,M004,Kumar Paper Mills,Steel,metal,15.08,27.14,0.88,3960267,1770414088.482096,,884aae0ed0d0cdda,13.10111909948998,80.197152539872,manufacturing
ALUM001202602261731014158,BATCH-202602-060,M001,Tata Steel,Aluminum,metal,10.44,83.49,0.95,3941133,1770414204.497068,,a9614c78c6a2a3c0,22.795889733425618,86.28650621386822,manufacturing
COPM004202602261731015119,BATCH-202602-427,M004,Kumar Paper Mills,Copper,metal,48.92,171.21,0.92,3960207,1770414405.344023,,300b12090fa84fe3,12.991894569816349,80.19072602061233,manufacturing
GLAM002202602261731016484,BATCH-202602-731,M002,Relacy Plastics,Glass,glass,10.07,8.05,0.8,3939163,1770415894.193546,,012a109a13cc4e3f,19.11723145311296,72.83332005969064,manufacturing
COPM006202602261731017626,BATCH-202602-875,M006,Amul Dairy,Copper,metal,39.27,137.45,0.92,3991288,1770416651.730847,,31c60e2205b36786,22.618584940878648,72.8962014666149,manufacturing
ALUM004202602261731014494,BATCH-202602-167,M004,Kumar Paper Mills,Aluminum,metal,48.22,385.75,0.95,3925500,1770418232.457919,,63848e3043ed83a0,13.099716038355309,80.32856840318638,manufacturing
STEM006202602261731011020,BATCH-202602-319,M006,Amul Dairy,Steel,metal,37.98,68.36,0.88,3989811,1770418564.873459,,ca587452ea04c377,22.623893450000384,72.94562140684741,manufacturing
ALUM004202602261731011375,BATCH-202602-973,M004,Kumar Paper Mills,Aluminum,metal,5.04,40.28,0.95,3973809,1770419132.710234,,61b01fa83621646a,13.010441813387406,80.30217993744563,manufacturing
PETM008202602261731018008,BATCH-202602-656,M008,Samsung India,PET Plastic,plastic,8.28,20.71,0.85,3956989,1770419318.679159,,8c234f2b756e7e37,28.536827970552064,77.38360663945072,manufacturing
ALUM008202602261731015742,BATCH-202602-582,M008,Samsung India,Aluminum,metal,0.96,7.67,0.95,3987209,1770419646.833058,,d1867e00de692480,28.621190969203404,77.35800842273916,manufacturing
E-WM007202602261731015920,BATCH-202602-651,M007,Apple India,E-Waste PCB,e_waste,19.24,288.59,0.7,3991697,1770419895.073371,,c9e99631e934a94a,13.034861715350786,77.61278840395155,manufacturing
HDPM008202602261731014330,BATCH-202602-101,M008,Samsung India,HDPE Plastic,plastic,39.24,90.26,0.9,3984798,1770420214.625921,,860797ada9513a37,28.497387414643498,77.46051917531626,manufacturing
PETM006202602261731012889,BATCH-202602-595,M006,Amul Dairy,PET Plastic,plastic,13.43,33.58,0.85,3943139,1770420682.867006,,ad6f30d310df2a91,22.486180509442942,72.91581275171293,manufacturing
E-WM005202602261731013519,BATCH-202602-913,M005,GreenGlass India,E-Waste PCB,e_waste,13.2,197.93,0.7,3950841,1770421413.540281,,28ae442c28898d2d,13.058160737133315,77.65515328669142,manufacturing
LITM002202602261731019940,BATCH-202602-626,M002,Relacy Plastics,Lithium Battery,e_waste,30.94,773.5,0.6,3989756,1770421572.398691,,b0dbc7d44f4e6fc0,18.998724865696026,72.96957704198901,manufacturing
LITM007202602261731015684,BATCH-202602-014,M007,Apple India,Lithium Battery,e_waste,21.41,535.2,0.6,3976209,1770422227.339384,,e9ea635614fcb876,12.876654428250895,77.52366534232655,manufacturing
E-WM003202602261731011639,BATCH-202602-771,M003,Dixit E-Waste,E-Waste PCB,e_waste,26.81,402.09,0.7,3925195,1770423199.468264,,e0f2a256737fd45d,28.6103481870225,77.13506576815544,manufacturing
LITM005202602261731016633,BATCH-202602-671,M005,GreenGlass India,Lithium Battery,e_waste,13.57,339.37,0.6,3972685,1770423697.758748,,df5ce57b20251cf0,12.993392430390488,77.50209313409954,manufacturing
ALUM006202602261731015727,BATCH-202602-972,M006,Amul Dairy,Aluminum,metal,38.98,311.87,0.95,3944883,1770424630.57026,,003332ca38857657,22.54326133685455,72.97283583583501,manufacturing
COPM004202602261731013357,BATCH-202602-194,M004,Kumar Paper Mills,Copper,metal,28.98,101.44,0.92,3999226,1770424700.449853,,ea53d75573878651,13.123273618950943,80.1858559519592,manufacturing
ALUM002202602261731015578,BATCH-202602-517,M002,Relacy Plastics,Aluminum,metal,10.94,87.5,0.95,3950798,1770425064.597525,,d1c7c8e121f6c2f3,19.165081693206183,72.90473397610987,manufacturing
PETM002202602261731018174,BATCH-202602-458,M002,Relacy Plastics,PET Plastic,plastic,22.79,56.98,0.85,3978154,1770425285.225901,,f2046991d5a11016,19.150742068175198,72.8061247267725,manufacturing
STEM004202602261731013533,BATCH-202602-458,M004,Kumar Paper Mills,Steel,metal,6.71,12.07,0.88,3964549,1770425500.199141,,3d97a7cb398f8889,13.040984080675868,80.3471176765299,manufacturing
E-WM006202602261731015395,BATCH-202602-835,M006,Amul Dairy,E-Waste PCB,e_waste,5.1,76.52,0.7,3953287,1770425761.647601,,6cc30145f891d88b,22.487266399980747,72.90895004519568,manufacturing
HDPM006202602261731019965,BATCH-202602-159,M006,Amul Dairy,HDPE Plastic,plastic,27.57,63.41,0.9,3982762,1770425827.206452,,62fde159caa8a182,22.622322325140267,72.93349894931849,manufacturing
HDPM002202602261731015152,BATCH-202602-899,M002,Relacy Plastics,HDPE Plastic,plastic,23.91,55.0,0.9,3947774,1770425970.862231,,ca0785b88272f5a5,19.055151129637107,72.86499961536005,manufacturing
PETM005202602261731015221,BATCH-202602-835,M005,GreenGlass India,PET Plastic,plastic,44.57,111.44,0.85,3913668,1770426479.385496,,92922410ad74ceac,13.061423283672623,77.53971653952556,manufacturing
ALUM004202602261731016901,BATCH-202602-063,M004,Kumar Paper Mills,Aluminum,metal,46.09,368.71,0.95,3964436,1770427909.241345,,6b1f8c1a7d125d69,13.149595599863533,80.28580667750325,manufacturing
ALUM001202602261731012400,BATCH-202602-994,M001,Tata Steel,Aluminum,metal,47.49,379.9,0.95,3951839,1770429343.356528,,f6844dbed1b3b9c0,22.881813376536655,86.25983355448396,manufacturing
ALUM007202602261731011256,BATCH-202602-008,M007,Apple India,Aluminum,metal,4.5,35.97,0.95,3932191,1770429874.215927,,60eed8a983a5e39d,13.01294824969136,77.61334610466795,manufacturing
PETM002202602261731015881,BATCH-202602-727,M002,Relacy Plastics,PET Plastic,plastic,41.99,104.96,0.85,3914322,1770430756.526716,,922e92e086b0991f,19.1470289966233,72.80956945240017,manufacturing
ORGM003202602261731013606,BATCH-202602-916,M003,Dixit E-Waste,Organic Waste,organic,7.54,1.51,0.95,3952797,1770430969.089466,1789093369.089466,97bc8f0d8f73a15c,28.667694484896955,77.18253814945648,manufacturing
